County,Establishment Type,Entity Name,DBA Name,Square Footage,Latitude,Longitude
New York,Grocery Store,KBC FOOD CORP                    ,C TOWN                 ,24000,40.778999,-73.9478
New York,Convenience Store,DUANE READE ET AL PTRS           ,DUANE READE            ,8000,40.756177,-73.990558
New York,Grocery/Manufacturer,WEST END SUPER CORP              ,WEST END SUPER         ,1700,40.775016,-73.987977
New York,Target,TARGET CORP                      ,TARGET 2380            ,5000,40.795426,-73.931932
New York,Sushi,EVERFRESH SUSHI INC              ,EVERFRESH SUSHI        ,50,40.768013,-73.955852
New York,Grocery/Manufacturer,RSJ GROUP CORP                   ,ROSANJIN               ,50,40.780493,-73.95908
New York,Grocery/Manufacturer,1613 FOOD CORP                   ,1613 FOOD              ,1700,40.85531,-73.929351
New York,Grocery/Manufacturer,FOODMOOD LLC                     ,GRACEFULLY             ,6500,40.737168,-73.979182
New York,Convenience Store,DUANE READE ETAL PTRS            ,DUANE READE #14468     ,3000,40.7348,-73.9907
New York,Deli,NEW YORK FOOD INC I              ,Z DELI                 ,1700,40.76151,-73.986682
New York,Deli,STOP 1 KING GOURMET DELI INC     ,STOP 1 KING GOURMET DEL,0,40.794905,-73.944333
New York,Grocery/Manufacturer,FRUTERA EL BUEN CAMINO CORP      ,FRUTERA EL BUEN CAMINO ,300,40.837387,-73.942328
New York,Deli,181 PARK DELI CORP               ,GRILL & HEIGHT DELI    ,1500,40.848415,-73.931577
New York,Deli,MAGD DELI CORP                   ,MAGD DELI              ,1800,40.823484,-73.952471
New York,Grocery/Manufacturer,3RD ST MINI MARKET CORP          ,3RD ST MINI MARKET     ,2400,40.722219,-73.983286
New York,Deli,TOASTIES DELI CORP               ,TOASTIES DELI & GROCERY,3800,40.743676,-73.995934
New York,Grocery/Manufacturer,WESTERLY HEALTH FOODS INC        ,WESTERLY HEALTH FOODS  ,5000,40.765023,-73.984128
New York,Grocery/Manufacturer,MI MEXICO MINI MARKET CORP       ,MI MEXICO MINI MARKET  ,1500,40.790613,-73.946473
New York,Store,C & F MARKET PLACE CORP          ,LUNA BROTHERS FRUIT PLA,800,40.719429,-73.987755
New York,Store,JAAR NATURAL HEALTH PRODUCTS INC ,JAAR                   ,55,40.848042,-73.93285
New York,Store,H&A CANDY GROCERY 1 CORP         ,H&A CANDY GORCERY      ,650,40.801047,-73.937465
New York,Grocery/Manufacturer,SUBABA LLC                       ,AMSTERDAM GROCERY      ,800,40.852247,-73.927876
New York,Store,JAI SHERAWALI INC                ,JAI SHERAWALI          ,300,40.753025,-73.987275
New York,Store,BED BATH & BEYOND INC            ,BED BATH & BEYOND #565 ,60000,40.772616,-73.982069
New York,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY #8968     ,4000,40.745183,-73.976812
New York,Grocery/Manufacturer,DING HAO GROCERY INC             ,DING HAO GROCERY       ,2000,40.713033,-73.994251
New York,Store,LEX & 103 INC                    ,LEX & 103              ,1200,40.790199,-73.94778
New York,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY #10612    ,6000,40.735654,-73.993865
New York,Store,EASTEND GROCERY & LOTTO INC      ,EASTEND GROCERY & LOTTO,500,40.777311,-73.949042
New York,Store,NUTBOX LLC                       ,NUTBO                  ,450,40.742288,-74.006326
New York,Deli,FAMILY FRUIT AND MEAT MARKET CORP,SANTIAGO DELI GROCERY  ,0,40.850944,-73.932542
New York,Deli,MR MOES DELI INC                 ,MR MOES DELI           ,0,40.794041,-73.942873
New York,Deli,239 DELI CORP                    ,239 DELI               ,2000,40.744784,-73.99886
New York,Specialty Shop,NEW HARLEM HALAL MEAT INC        ,NEW HARLEM HALAL MEAT  ,1500,40.804208,-73.955526
New York,Convenience Store,DUANE READE ETAL PTRS            ,DUANE READE 14480      ,10000,40.722181,-73.996834
New York,Deli,NEW YORK GOURMET DELI AND GROCERY,NEW YORK GOURMET DELI A,0,40.850264,-73.93465
New York,Grocery/Manufacturer,HG FOOD MARKET INC               ,HG FOOD MARKET         ,1800,40.84386,-73.939052
New York,Grocery/Manufacturer,PRAMUKH 16 INC                   ,NATURAL HEALTH FOOD MAR,2000,40.734507,-73.986302
New York,Grocery/Manufacturer,GALAXY GOURMET INC               ,GALAXY GOURMET         ,2000,40.833942,-73.944853
New York,Deli,SARH DELI GROCERY INC            ,SARH DELI GROCERY      ,1300,40.812957,-73.946039
New York,Convenience Store,MEIR & COMPANY INC               ,7 ELEVEN,0,40.72619,-73.9773
New York,Grocery/Manufacturer,MERCEDES HOUSE MARKET CORP       ,AL VORA                ,0,40.768014,-73.991931
New York,Grocery/Manufacturer,PAK PUNJAB INC                   ,PAK PUNJAB             ,1000,40.725446,-73.989964
New York,Deli,FERNANDEZ JORGE                  ,122 SUFFOLK STOP 1 DELI,1000,40.719204,-73.985959
New York,Grocery/Manufacturer,ITO INC                          ,KIKKA AT WHOLE FOODS CH,50,40.745134,-73.994875
New York,Mini Mart,DON MARTO MINI MARKET CORP       ,DON MARTO MINI MARKET  ,2400,40.838721,-73.937749
New York,Grocery/Manufacturer,KAY MARKET INC                   ,KAY MARKET             ,10000,40.726688,-73.995749
New York,Store,DR PLAZA INC                     ,DR PLAZA               ,1800,40.866256,-73.925244
New York,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY #6066     ,10500,40.792616,-73.973407
New York,Grocery/Manufacturer,1836 AMSTERDAM MINIMARKET CORP   ,1836 AMSTERDAM MINIMKT ,1500,40.828972,-73.944883
New York,Grocery/Manufacturer,BEST YET MARKET OF HARLEM INC    ,BEST YET MARKET        ,30000,40.806039,-73.954192
New York,Store,IN GOD WE BELIEVE GROCERY CORP   ,IN GOD WE BELIEVE GROCE,300,40.813776,-73.95598
New York,Deli,1944 FIRST AVENUE DELI CO LLC    ,1944 FIRST AVENUE DELI ,2200,40.785751,-73.942889
New York,Deli,SUPER STYLE DELI FOOD INC        ,SUPER STYLE DELI FOOD  ,1800,40.815936,-73.945202
New York,Grocery/Manufacturer,XIU FENG LIN                     ,FSL GINSENG CO.        ,400,40.713772,-73.993699
New York,Grocery/Manufacturer,FLORES BENJAMIN                  ,LA COSTENITA GROCERY   ,1800,40.794353,-73.939726
New York,Grocery/Manufacturer,ESG GRAND CORP                   ,EASTSIDE GLATT         ,2000,40.714624,-73.9822
New York,Deli,NEW KING DELI GROCERY CORP THE   ,NEW KING DELI GROCERY  ,0,40.799462,-73.94576
New York,Store,IJ CONVENIENCE STORE INC         ,IJ CONVENIENCE STORE   ,350,40.787546,-73.975115
New York,Grocery/Manufacturer,RACHEL SWEET LLC                 ,CHOCOLATE WORKS - UPPER,2000,40.783634,-73.952542
New York,Grocery/Manufacturer,AKSHAR61 INC                     ,HOUSTON VILLAGE FARM DE,1000,40.725107,-73.987125
New York,Store,1544 ST NICHOLAS CANDY STORE CORP,1544 ST NICHOLAS STORE ,1800,40.853262,-73.93085
New York,Convenience Store,ADVANCED FRESH CONCEPTS FRANCHISE,AFC SUSHI @ DUANE READE,500,40.706688,-74.010004
New York,Grocery Store,JNJ ROLLS INC                    ,JNJ ROLLS @ DAGOSTINO S,100,40.789923,-73.969668
New York,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY #8900     ,17000,40.731847,-73.99455
New York,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY #3295     ,5800,40.778351,-73.956401
New York,Discount Store,U MART INC                       ,145 ST 99 CENT&UP MART ,3000,40.822069,-73.940089
New York,Grocery/Manufacturer,CLINTON GOURMET CORP             ,CLINTON GOURMET        ,1000,40.761833,-73.993853
New York,Grocery/Manufacturer,EMMERSON GOURMET CORP            ,EMMERSON GOURMET       ,1500,40.788181,-73.947147
New York,Store,2ND AVE CNDY CNVNIENCE STORE INC ,2ND AVE CNDY CNVNIENCE ,350,40.79991,-73.935653
New York,Deli,MILDRED DELI GROCERY INC         ,MILDRED DELI GROCERY   ,2000,40.797421,-73.938771
New York,Grocery/Manufacturer,SUNRISE FOOD & CANDY INC         ,SUNRISE FOOD&CANDY     ,2800,40.716681,-73.980449
New York,Grocery Store,JNJ ROLLS INC                    ,JNJ ROLLS @ DAGOSTINO S,50,40.737181,-74.006485
New York,Bakery,FAT WITCH BAKERY INC             ,FAT WITCH BAKERY       ,7600,40.802923,-73.940432
New York,Grocery/Manufacturer,581 A & M FOOD CORP              ,581 A & M FOOD         ,1800,40.866932,-73.920729
New York,Deli,MOCA DELI GROCERY INC            ,MOCA DELI GROCERY      ,1060,40.847716,-73.937982
New York,Grocery/Manufacturer,LAZARO GROCERY STORE CORP        ,LAZARO GROCERY STORE   ,0,40.761196,-73.990627
New York,Deli,16TH STREET DELI & GROCERY INC   ,16TH STREET DELI& GRCRY,700,40.73258,-73.981663
New York,Deli,194 MANHATTAN DELI INC           ,194 MANHATTAN DELI     ,1300,40.800084,-73.960426
New York,Grocery/Manufacturer,MOES GROCERY INC                 ,MOES GROCERY           ,500,40.793049,-73.94359
New York,Mini Mart,AMIGO MINI MART INC              ,AMIGO MINI MART        ,1000,40.718577,-73.988009
New York,Grocery Store,ALDI FOOD CENTER CORP            ,ALDI FOOD CENTER       ,1800,40.837648,-73.938551
New York,Grocery/Manufacturer,LEX 96 FRESH FROM THE FARM INC   ,FRESH FROM THE FARM    ,1100,40.78587,-73.950935
New York,Store,126 CANDY GROCERY CORP           ,126 CANDY GROCERY      ,800,40.811201,-73.950419
New York,Deli,MOES 1 GOURMET DELI CORP         ,MOES 1 GOURMET DELI    ,0,40.8232,-73.941661
New York,Grocery/Manufacturer,76 MADISON GROCERY CORP          ,76 MADISON GROCERY     ,0,40.712115,-73.996729
New York,Grocery/Manufacturer,KBADY CITYCASH CORPORATION       ,HEAVENLY MARKETS       ,1300,40.731713,-73.988335
New York,Store,LOT LESS ON CHAMBERS STREET INC  ,LOT LESS               ,20000,40.71476,-74.007582
New York,Mini Mart,SULAI MINI MART INC              ,SULAI MINI MART        ,1600,40.780266,-73.949979
New York,Deli,EL PARAISO GROCERY DELI CORP     ,EL PARAISO GROCERY DELI,0,40.856429,-73.929294
New York,Grocery/Manufacturer,GARDEN GOURMET CORP              ,GARDEN GOURMET         ,800,40.788482,-73.940901
New York,Convenience Store,MT NEWS INC                      ,NEWS EXTRA             ,300,40.754487,-73.986826
New York,Grocery/Manufacturer,JACQUES TORRES STORES LLC        ,JACQUES TORRES CHOCOLAT,800,40.723027,-74.005256
New York,Grocery/Manufacturer,VOILA CHOCOLAT UWS LLC           ,VOILA CHOCOLAT         ,2500,40.783561,-73.979298
New York,Grocery/Manufacturer,BURGANDY & WHITE MKTS INC        ,MORTON WILLIAMS        ,6000,40.781723,-73.95818
New York,Store,LUNG TONG GINSENG INC            ,LUNG TONG GINSENG      ,1000,40.713623,-73.995372
New York,Deli,MEXICAN DELI INC                 ,MEXICAN DELI           ,0,40.799515,-73.968442
New York,Grocery/Manufacturer,EL MANANTIAL GROCERY STORE INC   ,EL MANANTIAL GRCY STORE,600,40.844054,-73.935761
New York,Store,PRESSED JUICERY 329 LAFAYETTE STR,PRESSED JUICERY        ,500,40.725529,-73.99496
New York,Grocery/Manufacturer,477 FOOD CORP                    ,477 FOOD               ,2000,40.813379,-73.941495
New York,Deli,2320 DELI GROCERY&PIZZA CORP     ,2320 DELI GROCERY&PIZZA,2000,40.816135,-73.943198
New York,Deli,980 COLUMBUS FOOD CORP           ,RANCH DELI             ,1800,40.800853,-73.961695
New York,Grocery/Manufacturer,BALBUENA VICTORIANO & GILBERTO Q ,MORNINGSIDE MEAT MKT&CO,1100,40.789528,-73.943229
New York,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY #6062     ,12000,40.778114,-73.985721
New York,Grocery/Manufacturer,PRODUCTOS MEXICANOS LASPALOMAS IN,PRODUCTOS MEXICANOS    ,500,40.797317,-73.970162
New York,Store,KUNAL GROCERY INC                ,KUNAL GROCERY          ,500,40.713129,-74.008966
New York,Deli,701 DELI INC                     ,701 DELI               ,900,40.820702,-73.936137
New York,Grocery/Manufacturer,LINDO AMANECER GROCERY CORP      ,LINDO AMANECER GROCERY ,3000,40.844508,-73.938905
New York,Discount Store,DOLLAR TREE STORES INC           ,DOLLAR TREE #4316      ,9000,40.801178,-73.947674
New York,Grocery/Manufacturer,ANDREAS PROTEIN CAKERY INC       ,ANDREAS PROTEIN CAKERY ,500,40.759961,-73.962794
New York,Deli,D STOP DELI & GROCERY INC        ,D STOP DELI & GROCERY  ,1500,40.72214,-73.97717
New York,Deli,132 VERMILYEA DELI & GROCERY CORP,132 VERMILYEA DELI & GR,0,40.866625,-73.92099
New York,Grocery/Manufacturer,POOKA NEWS INC                   ,POOKA NEWS             ,500,40.751129,-73.992471
New York,Grocery/Manufacturer,FRAY ROGELIO                     ,SAVAGE BONANZA         ,1300,40.743795,-74.007018
New York,Deli,NABEEL & LAREEN CORP             ,MARIA GOURMET DELI     ,2000,40.805079,-73.951269
New York,Grocery/Manufacturer,132 DELI & GROCERY CORP          ,MINI MARKET            ,500,40.813382,-73.945215
New York,Grocery/Manufacturer,EL GALLO MEAT MARKET INC         ,COMPARE FOODS          ,15000,40.821865,-73.953305
New York,Grocery/Manufacturer,77 CANDY STORE LLC               ,CANDY STORE            ,0,40.704409,-74.008481
New York,Grocery/Manufacturer,PRAMUKH 325 INC                  ,NATURAL GREEN MARKET 2 ,2000,40.739728,-73.982496
New York,Grocery/Manufacturer,DESSERTS MARKET & CAFE M LLC     ,CAFE M                 ,600,40.746996,-73.985635
New York,Store,155TH STREET AUTO CENTER INC     ,155TH STREET AUTO CENTE,1800,40.833021,-73.945508
New York,Grocery/Manufacturer,HINNAWI CORP                     ,EDIBLE ARRANGEMENTS    ,1200,40.787274,-73.947801
New York,Deli,LA RUBIA DELI CORP               ,LA RUBIA DELI          ,1800,40.836756,-73.939197
New York,Discount Store,BIG EMPIRE INC                   ,99 CENTS & UP NYC      ,2800,40.798714,-73.963253
New York,Store,SEASON NATURAL FOOD INC          ,SEASON NATURAL FOOD    ,100,40.71669,-73.998842
New York,Store,A&H CANDY SHOP CORP              ,A&H CANDY SHOP         ,800,40.798978,-73.952003
New York,Store,BIG PANDA INC                    ,BIG PANDA GROCERY      ,1800,40.711819,-73.996901
New York,Store,ROYCE ON BLEECKER LLC            ,ROYCE                  ,600,40.731008,-74.002866
New York,Convenience Store,7 ELEVEN INC                     ,7-ELEVEN STORE# 37116H ,2000,40.796842,-73.937898
New York,Store,LONERGAN RAYMOND                 ,RAYS CANDY STAND       ,20,40.71634,-74.00124
New York,Grocery/Manufacturer,GENJI LLC                        ,GENJI                  ,500,40.779492,-73.953485
New York,Key Foods  ,ROSANNA FOOD CORP                ,KEY FOOD SUPERMARKET   ,27000,40.81713,-73.938563
New York,Store,LIN JIE                          ,CHAO HUI GROCERY STORE ,2000,40.713411,-73.994537
New York,Deli,EIGHTH AVENUE GOURMET DELI INC   ,EIGHTH AVENUE GOURMET D,0,40.741467,-74.001264
New York,Deli,1408 GOURMET DELI CORP           ,1408 ST NICHOLAS DELI  ,1500,40.84896,-73.933995
New York,Store,301 SOHO CLEANERS INC            ,301 SOHO GROCERY       ,800,40.724781,-73.993317
New York,Convenience Store,ADVANCED FRESH CONCEPTS FRANCHISE,DUANE READE,0,40.762501,-73.983358
New York,Deli,844 DELI GROCERY INC             ,844 DELI GROCERY       ,0,40.797414,-73.967923
New York,Store,YAN XIONG LUO & XIU MEI CHEN     ,WEN DE FOOD            ,100,40.718115,-73.996963
New York,Grocery/Manufacturer,JENNIFER ALAN RAM LTD            ,JENNYS MARKETPLACE     ,2000,40.756307,-73.997321
New York,Grocery/Manufacturer,CORNER BAZAAR INC                ,SPICE CORNER           ,400,40.74315,-73.982087
New York,Grocery/Manufacturer,GG WEST 66 LLC                   ,GOURMET GARAGE         ,7000,40.774327,-73.983294
New York,Convenience Store,7-ELEVEN INC                     ,7-ELEVEN STORE #37023H ,1550,40.847353,-73.935179
New York,Grocery Store,SYUKAKU INC                      ,WESTSIDE SUPERMARKET   ,600,40.73166,-73.988374
New York,Deli,162 GOURMET DELI CORP            ,162 GOURMET DELI       ,2000,40.837231,-73.942705
New York,Grocery/Manufacturer,MIDTOWN CANDY&CONVENIENCE STR INC,MIDTOWN CANDY&CONVNC   ,500,40.749879,-73.984008
New York,Grocery/Manufacturer,DORIA ENTERPRISES NYC LLC        ,GRACES MARKETPLACE     ,13000,40.766549,-73.96
New York,Deli,105 DELI & GRILL INC             ,105 DELI & GRILL       ,0,40.79993,-73.966093
New York,Deli,PRINCE DELI GROCERY CORP         ,PRINCE DELI            ,1500,40.802072,-73.945431
New York,Grocery/Manufacturer,CT SEAFOOD MART CORP             ,CT SEAFOOD MART        ,2800,40.718218,-73.994031
New York,Grocery/Manufacturer,C&F MARKET PLACE CORP            ,LUNA BROTHERS FRUIT PLA,1000,40.719429,-73.987755
New York,Grocery/Manufacturer,NEW YORK DELI GROCERY INC        ,1630A NEW YORK GROCERY ,1400,40.85593,-73.9289
New York,Grocery/Manufacturer,RSJ GROUP CORP                   ,ROSANJIN               ,250,40.724063,-73.997907
New York,Grocery/Manufacturer,CHUNG SHING MEATS INC            ,CHUNG SHING MEATS      ,3000,40.71307,-73.997199
New York,Sushi,LWIN FAMILY CO                   ,HISSHO SUSHI AT MT SINA,0,40.770129,-73.987846
New York,Store,T SHOP INC                       ,T SHOP                 ,400,40.723437,-73.993839
New York,Store,ASAS F FELIX                     ,SPIRALIA ART & HEALING ,600,40.864514,-73.929095
New York,Store,MAREB 99C PLUS ENTERPRISES INC   ,MAREB 99C PLUS         ,1000,40.801597,-73.950079
New York,Grocery/Manufacturer,ZHENG CAI INC                    ,ZHEN CAI STORE         ,0,40.713645,-73.995126
New York,Grocery/Manufacturer,WILLIAM VERAS BODEGA CORP        ,WILLIAM VERAS BODEGA   ,1500,40.866539,-73.928517
New York,Grocery/Manufacturer,EATALY NY LLC                    ,EATALY                 ,45000,40.742787,-73.988673
New York,Grocery/Manufacturer,135 FUTURE L&M CORP              ,FINE FARE              ,19000,40.813346,-73.93905
New York,Grocery Store,LICEY FOOD CENTER CORP           ,NEW WAY SUPERMARKET    ,1500,40.845034,-73.935053
New York,Grocery/Manufacturer,CHANG SHUN MARKET INC            ,CHANG SHUN MARKET      ,2000,40.713622,-73.995386
New York,Deli,YC DELI GOURMET MARKET INC       ,YC DELI GOURMET MARKET ,1200,40.775187,-73.9537
New York,Store,COMFORT CARE PHARMACY INC        ,COMFORT CARE PHARMACY  ,2500,40.802079,-73.93909
New York,Grocery/Manufacturer,NEW SUNG LAY BEAN PRODUCTS INC   ,NEW SUNG LAY BEAN PRODU,1600,40.716716,-73.991526
New York,Grocery/Manufacturer,3RD AVE FOOD CORP I              ,3RD AVE FOOD           ,1200,40.739728,-73.982496
New York,Deli,YANKEE DELI INC                  ,YANKEE DELI            ,2800,40.726752,-73.977777
New York,Grocery/Manufacturer,HAI CANG TRADING INC             ,HAI CANG TRADING       ,650,40.716094,-73.999204
New York,Grocery/Manufacturer,LAKABBR FOOD MARKET INC          ,LAKABBR FOOD MARKET    ,1000,40.767516,-73.98687
New York,Grocery/Manufacturer,GENJI LLC                        ,GENJI                  ,0,40.715415,-74.011168
